root,MR_number,slice_number,localImPath,localMaskPath
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00012,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00012.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00012.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00013,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00013.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00013.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00014,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00014.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00014.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00015,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00015.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00015.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00016,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00016.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00016.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00017,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00017.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00017.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00018,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00018.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00018.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00019,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00019.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00019.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00020,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00020.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00020.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00021,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00021.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00021.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00022,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00022.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00022.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00023,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00023.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00023.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00024,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00024.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00024.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00025,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00025.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00025.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00026,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00026.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00026.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00001,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00001.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00001.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00002,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00002.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00002.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00003,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00003.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00003.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00004,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00004.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00004.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00005,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00005.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00005.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00006,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00006.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00006.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00007,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00007.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00007.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00008,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00008.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00008.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00009,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00009.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00009.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00010,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00010.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00010.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00011,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00011.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00011.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00012,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00012.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00012.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00013,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00013.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00013.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00014,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00014.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00014.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00015,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00015.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00015.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00016,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00016.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00016.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00017,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00017.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00017.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00018,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00018.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00018.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00019,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00019.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00019.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00020,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00020.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00020.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00021,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00021.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00021.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00022,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00022.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00022.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00023,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00023.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00023.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00024,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00024.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00024.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00025,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00025.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00025.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00026,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00026.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00026.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00027,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00027.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00027.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00028,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00028.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00028.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00029,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00029.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00029.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,5,IMG-0014-00030,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\DICOM_anon\IMG-0014-00030.dcm,CHAOS_Train_Sets\Train_Sets\MR\5\T2SPIR\Ground\IMG-0014-00030.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00001,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00001.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00001.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00002,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00002.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00002.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00003,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00003.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00003.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00004,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00004.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00004.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00005,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00005.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00005.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00006,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00006.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00006.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00007,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00007.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00007.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00008,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00008.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00008.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00009,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00009.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00009.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00010,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00010.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00010.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00011,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00011.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00011.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00012,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00012.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00012.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00013,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00013.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00013.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00014,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00014.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00014.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00015,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00015.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00015.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00016,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00016.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00016.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00017,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00017.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00017.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00018,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00018.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00018.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00019,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00019.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00019.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00020,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00020.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00020.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00021,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00021.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00021.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00022,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00022.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00022.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00023,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00023.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00023.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00024,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00024.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00024.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00025,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00025.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00025.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00026,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00026.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00026.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00027,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00027.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00027.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00028,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00028.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00028.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00029,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00029.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00029.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00030,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00030.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00030.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00031,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00031.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00031.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,8,IMG-0031-00032,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\DICOM_anon\IMG-0031-00032.dcm,CHAOS_Train_Sets\Train_Sets\MR\8\T2SPIR\Ground\IMG-0031-00032.png
